sensor_id,thing_id,thing_token,hos,building_found,building_name,system_id,system_name,district_name,neighborhood,lat,lon,thing_status,resource_detected,last_timestamp,last_value,has_real_value,timestamp_status,days_since_last_data,active_status,issues,api_error
HOS520-S02-01 BET00230151,b8kpn_tHNOi1dIB0XBmQ69PMjm8dJnDDn7SBSesdcu0,J4Pdx9hzkcCwfdxa1TX4GtGwD_RNiYBdrj-nUpjiTZQ,HOS520,True,HOS520,S02,CONTAMINACIÓN EXTERIOR,,,41.3571,2.12063,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS501-S02-01 BET00230026 - AJUNTAMENT,mUYq96nhGidzLmiFd4g_jcIW0Hw1oe7x6rLELR0Rfts,FRXIcPz4i8691M1CRC8Q68UBQBqahhlggUfdxtvduN4,HOS501,True,HOS501,S02,CONTAMINACIÓN EXTERIOR,,,41.37082,2.11481,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS502-S02-01 BET00230027,SqQEwHijmZhYFdx_THXPqH8VUYhdm91fkFWpyfJDDe0,F23Gk8lbKCAc_4onOJ5XJ7phiVi9VeCEpT3M-0FqLFg,HOS502,True,HOS502,S02,CONTAMINACIÓN EXTERIOR,,,41.371688,2.111,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS519-S02-01 BET00230150,WbXk-eVOJxijqUjmAyedDdWyMd9N8F7lgrjgRVWSWHM,wJmQ3WG-DdifG3B2SvhxR3V8xQJ8HOkP-a9OOmMuwCA,HOS519,True,HOS519,S02,CONTAMINACIÓN EXTERIOR,,,41.357792,2.10314,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS521-S02-01 BET00230152,DXlMNT7XaUZ_gR2E64iTTScdE_sVnE0mLEnchvHIzOg,RdKFDpem0QauysrmQapKCMKynP1xWuIa8IR1M-07l0w,HOS521,True,HOS521,S02,CONTAMINACIÓN EXTERIOR,,,41.36718,2.10235,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS516-S02-01 BET00230147,P8XDOyVErcjk3U-Lz_n6fOCo4ZfTUbncBY93FqeJxCM,7OnzoX3_GW0-npYCtxvs9qdfYpUd1ubZO6oUcYj_mZg,HOS516,True,HOS516,S02,CONTAMINACIÓN EXTERIOR,,,41.36736,2.12705,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS510-S02-01 BET00230066,exQG4mh3qmTMwXiASvy9QF2j8s2SWqysqjtVtzvHejU,GJtMyMve27Yd2FxKAR1099sddeK5O3iHOPKiN-8MJh0,HOS510,True,HOS510,S02,CONTAMINACIÓN EXTERIOR,,,41.35522,2.11014,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS011-S02-01 BET00210039,VFxdD9iHilAStXe3-QK-_jCE4zUGDo1HcZva6Bzu6-M,XR9YKw-TlS-z4zcE2dQClk3parMPPurDbpgJ9h_twR8,HOS011,True,Bombers de L'Hospitalet-HOS011,S02,CONTAMINACIÓN EXTERIOR,Distrito IV,Les Planes,41.370212798453494,2.1060591968774616,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS015-S02-01,MoUnr5YAzNQnhsmWGnyF4C5VM-kEi1sCEsp6QFOM_-g,MJbgSQz8gMwXwNvM1Kk6PnohjLXpC4Z6zRbNsLLU7Ew,HOS015,True,HOS015 CGG Santa Eulalia,S02,CONTAMINACIÓN EXTERIOR,Distrito VI,Bellvitge,41.35017364521854,2.1092471526993877,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS001-S03-01,mPDoV8rcXTpi9XYJi123FzIXapBhDD2TQjnETDRTJ5E,2IAAwQxQuUw5eC-jLiu3kjyYoyEuBzQv6oUVnh2oC0g,HOS001,True,HOS001 Aj L'H-Casa Consistorial,S03,GAS RADON,Distrito I,Centre,41.36100588320447,2.0961394124993054,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
S4E-HOS010,IO84v5Kxec9yLuQU_G-EEGeIhhtW4y6gS3a9byaQ7ZE,0n9WzRNKrhg6F__ByjjJEGSUuaCLnSr1knJ8i0kTovM,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:29.000Z,25.8,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS141,K99gziUqdvUoAkmhNMhI4h6aB4nmucs5ljEBTxdEkEI,WOfJypLxG-RLTwFzpWfb6UCwdurhdmushtnOxyuvP3g,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:13.000Z,33.4,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS064,CMpnq1N3oSHY48JwtcTlF4DbddU5mzUHcGCtJl5xyJQ,XrHLEMfkWRVPuBYypWdffyIKZNKxEnPIWvysqRYvS-s,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:12.000Z,29.8,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS054,vWbUartAl3FWAE_qgm7Pv4gINIjnVbPBVGgMaxHU7tg,-A3peQr5jgSxdFFK8XLYN8_pnm4TAjF2S7gSyyGbRu8,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:07.000Z,31.7,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS027,XSSoWPOE8p992l48obY6JmlkzYngtRWiJB7rdVvaIrs,3SkUFU7Aw_fHsZBPt38wtaFlN6eRQVFVgZcqJb-UBas,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:07.000Z,25,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS030,kP9HBcJWs2v0JlFSnTuM7lFViHk5fotGj9Zmv2ZFhMY,gpQTlVkKEKRZPmXyUF6eCYzmHOXNG1OxDk4nAEYXqzs,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:06.000Z,28.6,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS045,2Ir17bu0U1Asi1cUSFDqknFdg8DAAThwo5qEL5Fiuzg,vU4yQIJg7E3Sbcle3SWWejtq8CHJykvWsyEXHFrHj2w,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:20:57.000Z,32.1,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS046,LWlB4iipptKyigxeap64Na64SeooSktL5MpeNZNMZg8,LU9cVdZsT4AdjMH3BCqKJMG_Uz6OHL3ylDRI8Mz7nVs,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:20:52.000Z,27.7,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS033-1,Cf-b6ps2YNjPvXGK9XW6YrKIZkATy3YQBgnnOfO525A,Nv7ZLpmeridnmSbSizkGKbvUWSiF4fe1xXiqkaRqE94,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:20:42.000Z,30.6,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS033,MH5SO0NuQaHC5s-m1QgG09t3ZUt-BEznYsiEujWFpR0,_Ej_WQ2o4fEQ5CGtfHkEBewqzLlWXhd4qQdvUYC5x3A,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:20:42.000Z,25.8,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
HOS127,QpT4Df-kbjPh6qEjrHpr3mbmhdsz_6psYkxPwvb7zCQ,zRuC7Hfl1lTnAjiN65VSdsp3wNFfwq45l6zv4n-H9JU,HOS127,True,HOS127 Museu Can Riera,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36148983352355,2.096930010370743,VALID,temperature,2026-06-20T15:20:40.000Z,30.6,True,OK,0.0,ACTIVE_24H,MISSING_COORDS,
S4E-HOS153,OnvkGxY_iCpi-F0xnzwnLyRpk9KXzgu7QCYz7zr1ywk,_nZEGf3duP0ippKUVy1EvkxOEPuM5Noh_nxdHsluDpI,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:22:14.000Z,29.4,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS099,VCDDP4i62IoJtFqUqP0Xund_05I1SUkwb7fAPMfNm9A,CDOktolJaKgIkE33Gk1csyO2C-gFI3gzaOBoazzN514,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:55.000Z,27.6,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
HOS001,pxcYdUW-fiwwiH1cBRVDbd9DXuoNZrdBgZyN7iDGVYc,IaFCDJm00FJNTfLWi6GoiHH6Ra5Yx7n0GkkYiwAwzpU,HOS001,True,HOS001 Aj L'H-Casa Consistorial,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36100588320447,2.0961394124993054,VALID,temperature,2026-06-20T15:21:55.000Z,27.6,True,OK,0.0,ACTIVE_24H,MISSING_COORDS,
S4E-HOS150,TqHfS-VxfO8A3TVc1n9NKSnMc_aZsP7mMji191GQS0E,nVxrTLvNui1BI-tUDyAHz4dpXU-jeODIWtPKHdMy4RI,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:51.000Z,28.9,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS040,JiJAcZg2Eu9J9Dblao-LzBBZyr956nXh326LmwXUQvc,3a4lhGFQHiNwXBhXXpSTSN8KVIAY9D9amjss3adUzKQ,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:46.000Z,30.3,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS060,M97vbNDZQCTES7Yt8Zq784L0vsFkMpGqRscumOny4L0,qY9nKOp9fvycETZaGYQePeLPfSixZZMA1eObB15IX1M,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T15:21:43.000Z,33.8,True,OK,0.0,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS148,q7lqEuBNdfZNSTD-oUuR75HLNT2IPh5oTx18xEZDP9Y,lniGe7wCCwyh8NSySr68qQZUdn6xZE1c5eldgfmKnFY,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T10:46:17.000Z,28.6,True,OK,0.19,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS034,yJLYrIKoPdIeCSTXSlzRde0pJHZx9nvk5RTheLYCnQ4,I6JwLM3CkpvCnCRDk_AeP5siWTGt-JzLLtqvKaGr0jo,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-20T05:55:42.000Z,26.3,True,OK,0.39,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS144,0pud8hJIaHiCyc9FXYrQKllENXm-XrJh3C6rfWGIF74,Pwg3w5RF_rwYS5Y3alKAtGS2sju97YeKL9dtyq3Pg2M,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-18T08:22:09.000Z,31.6,True,OK,2.29,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS041,pymVWaoVFJ_LSwem5nT5V8pGcf2mHD83WeFNxR5a8ww,P6K-WKHs_8ME8OhlNUnCVEdxyxOcQTD86yj6dZKERm0,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-19T22:15:35.000Z,30.1,True,OK,0.71,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS022,0yGS8s2AThsCMd4ZHV4X83xJh5xQHi0pZTqMwoIazoM,o4T6AOAoKESzIbI6gd29SupOsLpfBbsutjPoaS-E-RA,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-19T23:30:32.000Z,24.8,True,OK,0.66,ACTIVE_24H,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS066,ksRYlgyqlkuuQqXEX4RWFPxLFF1Fb-ZXvy-nHr9Olg4,WI9un4obeEKVkMgS8j09LVXJHuADSN7FuMQGBaMU4Sk,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-17T00:43:01.000Z,28.9,True,OK,3.61,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS043,WztQzBd5Fq6cXQv79cGoO1HkMA6vV1pXpZxv5D4EG2M,xy2pIOyL5vNYFyPbE5ELfLRbvmZ4HXTZc9ZbBt1c-F0,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-17T01:45:12.000Z,27.1,True,OK,3.57,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS048,cbCRFhzokpFX7QvMj-_f1P_we3CpSGAVNUkWBHc3xYc,IhOtRJUppSROtKsPYuy0Yhyg9YzkqziHyXrt4ZR83qA,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-14T13:09:01.000Z,27.1,True,OK,6.09,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS154,8y3zzOxCC_sjtnf-qVqzfuMhCRF0uR-DMVq_95tpi3o,uMf6P4BD88QL_j20cpxminWm03xlNCZ0_dUeooQmnpo,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-14T13:09:00.000Z,27.1,True,OK,6.09,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
HOS125,HxqFoabN_Off1zb_jHZmSSZEy_waWoQEJ9KSOeyXFzE,VLAVzMNYqO6sWg5K_r8iQDFhiVifVFZZQvyGU3_bvyg,HOS125,True,HOS125 Museu Casa Espanya,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36122859752088,2.097298010370756,VALID,temperature,2026-06-14T08:45:19.000Z,26.1,True,OK,6.28,ACTIVE_7D,MISSING_COORDS,
S4E-HOS034,OGW8gpuDCp21SzNSrACArtRblkejEjbZADCmDZCA9nc,oSgglVUIUveMRXzimZ0BjSGIezHVgAPyEHn8HAg-9vI,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-10T11:03:42.000Z,24.3,True,OK,10.18,STALE_30D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS146,3JsvLHOx0rhKKhfwfJkuVtBuOumtUMF4WYvqs788kjs,rZpE-MnV3SW7zTa8JFAQ0M1sJ6sRWT01fOKCzCdFMwA,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-10T20:32:27.000Z,24.7,True,OK,9.78,STALE_30D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS026,GimapKE356Z3M00MnZRFhpnea4W-WDkxo7tb5AnhqNQ,vJ6Fh7uiZvBNl6zI-aFQsina3N7Qpgu6rzTVmvPuvIo,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-10T20:32:26.000Z,25.7,True,OK,9.78,STALE_30D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS152,sgoxT1IYXtk7JNFZkRwzsryPQQctvcAtaWk2VhXtNLY,CwNvUIwdlrx5V9u_Ankq643F3yVIJA7NJsWSZRSJjro,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-10T20:32:27.000Z,25.8,True,OK,9.78,STALE_30D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS004,Uv_nHGuAt0sogIDH4GlOV2mrZ5tvK2QRl2ey7SqKaac,DdfIbNb-E9EiEsykCkbhXs5CRL-r_GcGZ7YkBN91RPw,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T18:44:50.000Z,28.1,True,OK,6.86,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-143,_ik0vcFLZnHzceDSFRTho9Cp3aKNeLId7Z_uIF-Kx4g,FKnPubZpdcnPjOV1RY5DPEcZRmhznqpuk5kxE-zTQCY,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T17:43:45.000Z,25.5,True,OK,6.9,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS061,Cw4G5RjsV5l_3T2EqxgXyTDXQ2UgXFfAXiGULlmTRRI,AZGkhGQDkY7SuJfIoLa7HaFE_i1fhVT0rog3CEZnUdo,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T17:43:51.000Z,27.3,True,OK,6.9,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS025,lTw0QksMxu4rdcJjRqS-tqZ4XKvsGpnGgWGQQgRyhIs,p1nnq9VOPsbd8Qysxv5ShBHJ-wxBE9iLMVafRKph-7k,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T17:43:51.000Z,27.1,True,OK,6.9,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS065,tX9pcJBXf_F5ji8Y2Vb07niHDpyXiRTTnFdjl5ndEGY,ZzdI3mKgn1DkfNwLg00LT2yZSMtXxUapguTV9f_e4Mo,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T17:43:56.000Z,25.9,True,OK,6.9,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS069,KKrVPmVKhwCn2dlFMvNN1JDpVQNEkkM_nzUA5MdHXYc,uxzn7VBqJWGctGFoQXEVjmaRXcZdXxCSZG5zInb95G0,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T17:43:50.000Z,25.2,True,OK,6.9,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
SISTEMA_4,wnXoYzHpMQL4-6QWtV7LQ3M5rkW9f9UEFNjnAdHwX1E,y6gSv5UyLgcGG3CdpOhHmSf755I1U39-sKcMQvigxlA,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T16:32:44.000Z,32,True,OK,6.95,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS003,b7gs9sqvFBlrKWOzldEfmFtmWZdKJ50LH2T-PhtOdX8,I1Dbr9TikrNlsj7kDa1TBXswlY1utm9LV3-6NMwkZik,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T16:32:44.000Z,28.5,True,OK,6.95,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
S4E-HOS023,JQbUrrb51HF-TkKX7CzK8ginvGV-dNX3xU2fRlagfbA,a2uJvzYScHRy-w9c6Dcv6S9auncc2U5vel7eXMkXDX4,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,temperature,2026-06-13T16:32:43.000Z,26.4,True,OK,6.95,ACTIVE_7D,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD,
HOS001-S04-01,4NjJd3s00c8O0zOiXGQ3dj0G69b0fEWArqKiO6WR1zU,3e4K51hDJIPjKLT1FQQWtISSXyBnm66T_Ac6snIGJWE,HOS001,True,HOS001 Aj L'H-Casa Consistorial,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36100588320447,2.0961394124993054,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
Aj L'H-Casa Consistorial-HOS001,WMVijobmh_N0kzzO0tYC99NBt4V6Lk4BYg_dJtv_HW8,9JeCmRfozbmvZgprDyACqYf9nmu80slBYnZGmqxa_Ic,,False,,S04,AMBIENTE INTERIOR,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS125-S04-01,-HnJbJzOqCHFj7uU_UZsRsSyWdCDbro9kMkqOFM1TqA,clxWJvGJFvdBkCZ3N5n7Wx5kJiRxRzZULPX_QDXcB8A,HOS125,True,HOS125 Museu Casa Espanya,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36122859752088,2.097298010370756,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS098-S04-01,CgDvq62CfHm-gcBjTRA7WUirVFxzSrL6EBIEbpoeaHU,IRzhSjl30CqAqYrhMO6Pm_U69bFTRa6SARVKnZ8gPF0,HOS098,True,HOS098 Esc. Br. La Casa del Molí,S04,AMBIENTE INTERIOR,Distrito V,Pubilla Cases,41.3702258014712,2.1010214833837733,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS121-S04-01,QT-gXtncydspSvemCU7gYzxjJhzvyF8BxySryfqCRHE,S_A7zBsW9MuaYGf1p_OFgqXj5jLSOvdNSSawAaij5nM,HOS121,True,HOS121 CGG de Ca n'arús,S04,AMBIENTE INTERIOR,Distrito IV,La Florida,41.370752097251966,2.1085620103712213,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS117-S04-01,WSXlRqsaiQ0FEUXVNLKtYdrUXgYofzEIpizIUQ58pCY,2qrgyBs2FwjWlqetyvIPsUscDIS7c8Pb6HR8SdwH97s,HOS117,True,HOS117 Mercat Merca-2 Bellvitge,S04,AMBIENTE INTERIOR,Distrito VI,Bellvitge,41.35100929689533,2.1103918103702894,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS126-S04-01,8n3kgBzGfqUXpI8_215iLSKui9g-_-vBWaLQbdd9Tu0,EHDt5-GmwLJlGP8_4VL42fZdw_v3Gmm8YwKelHgrCcc,HOS126,True,HOS126 Museu L'Harmonia,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.360494767375066,2.0976899950289667,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS127-S04-01,MkTVxOCTdv_CIcd71OyIIlOnfCTqNN3fY_8QO8hJxsM,lsKvlsiR0jW7zm3owUEs9EThQ1kvbXt094EILk6fEkQ,HOS127,True,HOS127 Museu Can Riera,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.36148983352355,2.096930010370743,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS034-S04-01,1Nv34WONkSAjWMl9yyXE2-8TGPuSixoW1WWrGEwJyrA,1NKYMthitRKp8w28sV-29kvywXlJwU_ED9dwSakcDlI,HOS034,True,HOS034 Regidoria Districte II,S04,AMBIENTE INTERIOR,Distrito II,La Torrassa,41.370624907348784,2.121711071906005,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS022-S04-01,UEBiuOnthBh0AirBo5yvcBm0EifZtWufQRqP1TDuDyM,ItzFDepouYwvaKDoV9AeRTP_Dz8siLV89lz-1sA6n-g,HOS022,True,HOS022 C. C.  Tecla Sala,S04,AMBIENTE INTERIOR,Distrito I,Sant Josep,41.366805261886064,2.1152714527001515,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS004-S04-01,hOrKCxmQan_qhEE6vHvB9roPeZAZrzokH1lQ50Vgocw,JvKCFalLj-NmF7HgHCmTTAchGHw4cXMAHQTPuTrI7q8,HOS004,True,HOS004 CEMFO,S04,AMBIENTE INTERIOR,Distrito I,Centre,41.35642266948409,2.1089592931807704,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS054-S04-01,oOAmsYWCmTOkGAaoN6Oqi7XJcP0KQFE4zBUHMGlpWkY,vFsm_2-VmrkB70D_8RhElgR67S5PJSdyWlwtsOASVJw,HOS054,True,HOS054 Esc. Milagros Consarnau,S04,AMBIENTE INTERIOR,Distrito III,Santa Eulàlia,41.364484084491146,2.1293158257126676,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
